gender,match,samerace,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
1,0,1,34,10,25,20,20,5,20,7,6,6,7,8,7,28,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1
1,0,0,26,10,30,30,10,10,10,7,7,6,6,5,5,28,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1
1,0,0,29,90,2,2,2,2,2,5,7,8,6,7,5,28,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1
1,0,0,26,20,20,25,20,5,10,3,6,6,5,9,5,28,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1
1,0,0,22,20,20,20,10,10,20,4,6,10,6,6,7,32,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
1,0,1,23,15,15,20,20,20,10,2,6,8,4,8,3,32,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
1,0,0,24,15,20,15,20,15,15,4,6,9,3,9,5,32,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
1,0,1,34,10,20,20,20,20,10,6,8,9,8,10,,32,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
1,0,1,27,15,20,20,15,15,15,8,9,10,9,10,8,32,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
1,1,1,34,10,25,20,20,5,20,7,6,9,8,7,7,32,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
1,0,0,26,10,30,30,10,10,10,5,7,6,5,6,3,32,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
1,0,0,29,90,2,2,2,2,2,4,7,10,7,8,5,32,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
1,0,0,26,20,20,25,20,5,10,3,2,6,2,2,7,32,3,1,2,6,7,8,4,8,6,9,2,7,8,6,6,1,6
1,0,0,22,20,20,20,10,10,20,4,8,7,5,6,2,25,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
1,0,1,23,15,15,20,20,20,10,3,7,5,4,4,4,25,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
1,0,0,24,15,20,15,20,15,15,4,7,5,5,7,7,25,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
1,0,1,34,10,20,20,20,20,10,2,6,5,2,3,2,25,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
1,0,1,27,15,20,20,15,15,15,7,9,9,9,10,6,25,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
1,0,1,34,10,25,20,20,5,20,5,9,7,7,5,6,25,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
1,0,0,26,10,30,30,10,10,10,4,4,4,5,5,4,25,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
1,0,0,29,90,2,2,2,2,2,4,9,8,6,6,4,25,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
1,1,0,26,20,20,25,20,5,10,4,8,8,6,,,25,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2
1,0,0,22,20,20,20,10,10,20,3,7,9,2,9,,25,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
1,0,0,23,15,15,20,20,20,10,3,8,7,5,5,2,25,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
1,0,1,24,15,20,15,20,15,15,3,7,7,4,7,3,25,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
1,0,0,34,10,20,20,20,20,10,6,9,8,6,8,2,25,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
1,0,0,27,15,20,20,15,15,15,5,8,8,5,7,5,25,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
1,0,0,34,10,25,20,20,5,20,6,8,8,5,6,7,25,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
1,0,1,26,10,30,30,10,10,10,4,5,5,4,7,3,25,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
1,0,1,29,90,2,2,2,2,2,5,10,10,9,6,7,25,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
1,0,0,26,20,20,25,20,5,10,1,7,6,2,2,3,25,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6
1,0,1,22,20,20,20,10,10,20,5,6,6,8,6,2,27,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
1,1,0,23,15,15,20,20,20,10,7,6,6,8,7,7,27,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
1,0,0,24,15,20,15,20,15,15,7,5,6,8,9,6,27,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
1,0,0,34,10,20,20,20,20,10,7,8,7,6,6,8,27,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
1,0,0,27,15,20,20,15,15,15,9,8,9,8,9,7,27,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
1,0,0,34,10,25,20,20,5,20,8,8,7,8,9,6,27,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
1,0,0,26,10,30,30,10,10,10,5,4,5,7,6,5,27,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
1,1,0,29,90,2,2,2,2,2,10,6,8,9,7,5,27,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
1,1,0,26,20,20,25,20,5,10,5,3,6,7,10,3,27,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1
1,0,1,22,20,20,20,10,10,20,4,8,7,8,9,8,33,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
1,0,0,23,15,15,20,20,20,10,2,5,5,2,5,2,33,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
1,0,0,24,15,20,15,20,15,15,4,7,7,5,9,4,33,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
1,0,0,34,10,20,20,20,20,10,3,7,8,4,3,2,33,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
1,0,0,27,15,20,20,15,15,15,6,8,9,8,10,6,33,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
1,0,0,34,10,25,20,20,5,20,6,8,8,6,8,5,33,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
1,0,0,26,10,30,30,10,10,10,5,5,6,5,7,6,33,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
1,0,0,29,90,2,2,2,2,2,5,8,9,6,10,5,33,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
1,0,0,26,20,20,25,20,5,10,3,5,,6,10,,33,7,9,1,10,8,6,1,1,6,10,7,3,8,8,5,4,1
1,0,1,22,20,20,20,10,10,20,7,5,8,5,8,7,25,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
1,0,0,23,15,15,20,20,20,10,3,7,7,6,9,5,25,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
1,0,0,24,15,20,15,20,15,15,7,6,7,6,7,8,25,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
1,1,0,34,10,20,20,20,20,10,6,8,10,8,10,9,25,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
1,1,0,27,15,20,20,15,15,15,9,8,9,9,10,10,25,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
1,0,0,34,10,25,20,20,5,20,7,8,9,7,8,7,25,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
1,1,0,26,10,30,30,10,10,10,7,5,5,6,5,7,25,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
1,1,0,29,90,2,2,2,2,2,8,6,10,9,10,9,25,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
1,1,0,26,20,20,25,20,5,10,7,7,7,6,9,7,25,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5
1,0,1,22,20,20,20,10,10,20,5,8,7,4,,5,33,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
1,0,0,23,15,15,20,20,20,10,5,9,8,7,8,5,33,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
1,0,0,24,15,20,15,20,15,15,5,6,6,7,5,5,33,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
1,0,0,34,10,20,20,20,20,10,2,10,10,5,,,33,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
1,0,0,27,15,20,20,15,15,15,6,8,8,6,7,6,33,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
1,0,0,34,10,25,20,20,5,20,5,7,8,6,6,7,33,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
1,0,0,26,10,30,30,10,10,10,5,5,5,4,4,3,33,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
1,0,0,29,90,2,2,2,2,2,7,7,9,6,8,5,33,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
1,1,0,26,20,20,25,20,5,10,3,6,7,5,3,7,33,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3
0,0,0,29,30,25,18,18,4,5,4,8,8,7,6,3,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,1,1,24,30,10,20,20,10,10,7,9,8,9,8,7,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,21,25,10,25,5,10,25,7,8,8,6,6,7,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,26,24,16,28,14,8,10,6,9,8,7,9,8,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,25,60,20,0,20,0,0,6,8,7,6,,,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,32,25,15,20,25,10,5,7,7,8,7,8,8,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,25,27,15,28,10,10,10,6.5,8,9,10,8,4,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,25,25,20,30,15,5,5,7,8,7,7,8,5,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,27,20,20,20,15,5,20,10,8,8,8,5,5,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,23,25,15,20,20,10,10,7,7,7,7,8,7,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,27,50,10,10,10,10,10,9,9,9,9,9,9,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,27,25,20,25,20,10,0,7,7,,7,,,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,24,20,20,25,25,5,5,5,5,5,5,4,4,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,22,10,15,25,15,15,20,9,8,8,7,9,,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,22,35,40,5,5,7,8,7,7,7,7,6,,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,27,20,20,15,25,10,10,4,6,5,8,5,5,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,28,20,30,10,20,0,20,7,6,6,5,7,2,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,34,30,10,30,10,5,15,8,7,6,5,4,4,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,1,0,27,20,20,15,15,12,18,6,10,8,9,8,7,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,28,20,18,20,17,10,15,6,10,6,6,6,5,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,1,28,23,18,21,18,10,10,8,8,7,8,7,8,28,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
0,0,0,29,30,25,18,18,4,5,1,7,8,5,7,4,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,1,0,24,30,10,20,20,10,10,5,6,8,7,7,8,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,21,25,10,25,5,10,25,6,6,7,5,6,7,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,26,24,16,28,14,8,10,4,7,7,2,6,3,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,25,60,20,0,20,0,0,5,7,7,5,6,,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,32,25,15,20,25,10,5,5,7,7,5,8,3,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,25,27,15,28,10,10,10,4,7,7,4,6,4,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,25,25,20,30,15,5,5,2,7,7,3,7,2,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,27,20,20,20,15,5,20,3,6,8,4,5,4,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,23,25,15,20,20,10,10,6,6,9,6,,6,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,1,27,50,10,10,10,10,10,3,3,3,6,6,1,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,27,25,20,25,20,10,0,2,5,,3,,,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,1,0,24,20,20,25,25,5,5,5,5,5,4,4,4,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,22,10,15,25,15,15,20,6,,,,,,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,1,22,35,40,5,5,7,8,4,7,6,4,4,,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,27,20,20,15,25,10,10,3,6,6,4,4,5,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,1,28,20,30,10,20,0,20,2,3,6,2,6,2,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,34,30,10,30,10,5,15,2,5,6,5,5,4,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,1,27,20,20,15,15,12,18,5,9,8,7,6,6,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,28,20,18,20,17,10,15,4,10,8,6,7,7,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,0,28,23,18,21,18,10,10,4,6,7,6,5,8,33,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
0,0,1,29,30,25,18,18,4,5,8,8,9,7,8,5,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,0,24,30,10,20,20,10,10,6,7,10,6,9,3,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,1,21,25,10,25,5,10,25,5,5,6,6,5,6,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,1,26,24,16,28,14,8,10,3,8,10,3,6,4,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,1,25,60,20,0,20,0,0,6,7,7,6,,,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,1,32,25,15,20,25,10,5,6,6,8,7,8,3,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,1,25,27,15,28,10,10,10,6,5,8,7,8,4,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,1,25,25,20,30,15,5,5,3,7,8,6,6,6,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,1,27,20,20,20,15,5,20,6,5,7,6,5,5,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,0,23,25,15,20,20,10,10,7,7,7,7,7,5,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,0,27,50,10,10,10,10,10,10,10,10,10,10,10,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,1,27,25,20,25,20,10,0,3,4,,4,7,,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,0,24,20,20,25,25,5,5,8,8,8,8,8,8,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,1,22,10,15,25,15,15,20,7,,9,,8,6,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,0,22,35,40,5,5,7,8,8,8,7,8,7,9,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,1,27,20,20,15,25,10,10,5,5,7,5,5,5,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,0,28,20,30,10,20,0,20,5,9,8,7,6,5,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,1,34,30,10,30,10,5,15,3,6,6,5,6,4,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,0,27,20,20,15,15,12,18,6,9,8,7,7,7,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,0,28,20,18,20,17,10,15,5,10,7,4,4,4,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,0,28,23,18,21,18,10,10,6,8,8,6,5,6,22,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
0,0,0,29,30,25,18,18,4,5,6,5,5,8,4,8,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,24,30,10,20,20,10,10,2,4,6,4,6,4,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,21,25,10,25,5,10,25,5,5,6,5,5,5,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,26,24,16,28,14,8,10,7,6,5,5,4,6,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,25,60,20,0,20,0,0,6,6,6,4,5,,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,32,25,15,20,25,10,5,7,6,5,5,5,2,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,25,27,15,28,10,10,10,5,5,7,3,6,4,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,25,25,20,30,15,5,5,8,7,8,5,6,7,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,27,20,20,20,15,5,20,5,4,4,3,5,2,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,23,25,15,20,20,10,10,6,7,7,5,5,5,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,1,27,50,10,10,10,10,10,9,9,9,9,9,9,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,27,25,20,25,20,10,0,7,7,,8,,,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,24,20,20,25,25,5,5,3,3,3,3,3,3,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,22,10,15,25,15,15,20,7,,7,,8,7,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,1,22,35,40,5,5,7,8,7,7,5,5,6,9,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,27,20,20,15,25,10,10,5,7,3,4,5,5,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,1,28,20,30,10,20,0,20,7,4,7,4,7,3,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,34,30,10,30,10,5,15,3,6,6,4,4,5,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,1,27,20,20,15,15,12,18,5,9,8,7,7,6,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,28,20,18,20,17,10,15,5,10,8,4,6,4,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,28,23,18,21,18,10,10,5,7,6,5,5,4,26,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
0,0,0,29,30,25,18,18,4,5,7,6,8,5,5,8,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,24,30,10,20,20,10,10,4,8,8,5,9,,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,21,25,10,25,5,10,25,6,5,7,6,5,6,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,26,24,16,28,14,8,10,7,8,9,7,8,8,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,25,60,20,0,20,0,0,7,7,7,7,,,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,32,25,15,20,25,10,5,8,7,8,7,8,3,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,1,0,25,27,15,28,10,10,10,7,7,8,6,9,6,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,25,25,20,30,15,5,5,7,8,8,7,7,6,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,27,20,20,20,15,5,20,7,5,7,3,10,2,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,1,0,23,25,15,20,20,10,10,8,7,7,7,7,7,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,1,27,50,10,10,10,10,10,9,9,9,9,9,9,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,27,25,20,25,20,10,0,7,6,,6,6,7,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,24,20,20,25,25,5,5,6,6,6,6,6,6,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,22,10,15,25,15,15,20,6,,7,7,,8,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,1,22,35,40,5,5,7,8,6,7,6,6,5,5,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,27,20,20,15,25,10,10,6,6,6,6,5,5,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,1,1,28,20,30,10,20,0,20,6,8,8,8,7,7,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,34,30,10,30,10,5,15,7,8,8,7,6,8,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,1,27,20,20,15,15,12,18,5,8,8,7,6,6,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,28,20,18,20,17,10,15,6,10,7,5,6,4,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,0,28,23,18,21,18,10,10,6,8,9,6,7,4,24,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
0,0,1,29,30,25,18,18,4,5,7,6,7,5,8,1,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,0,24,30,10,20,20,10,10,6,8,8,8,8,8,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,1,21,25,10,25,5,10,25,6,6,7,5,6,7,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,1,26,24,16,28,14,8,10,6,5,4,5,3,6,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,1,25,60,20,0,20,0,0,7,6,6,6,,8,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,1,32,25,15,20,25,10,5,5,5,5,5,5,,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,1,25,27,15,28,10,10,10,8,8,7,7,5,4,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,1,25,25,20,30,15,5,5,6,6,6,6,5,7,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,1,27,20,20,20,15,5,20,6,7,5,5,6,7,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,0,23,25,15,20,20,10,10,8,8,8,8,8,7,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,0,27,50,10,10,10,10,10,10,10,10,10,10,10,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,1,27,25,20,25,20,10,0,7,7,,8,,7,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,0,24,20,20,25,25,5,5,8,8,8,8,8,8,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,1,22,10,15,25,15,15,20,7,,8,,,,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,0,22,35,40,5,5,7,8,8,6,7,6,6,6,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,1,27,20,20,15,25,10,10,4,5,6,5,6,5,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,0,28,20,30,10,20,0,20,7,8,6,6,6,5,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,1,34,30,10,30,10,5,15,6,7,7,7,6,6,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,0,27,20,20,15,15,12,18,6,7,6,6,6,6,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,0,28,20,18,20,17,10,15,9,10,7,7,10,5,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,0,28,23,18,21,18,10,10,7,7,6,6,5,5,24,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
0,0,0,29,30,25,18,18,4,5,8,7,8,8,8,6,25,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
0,0,0,24,30,10,20,20,10,10,7,6,5,6,7,6,25,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
0,0,0,21,25,10,25,5,10,25,7,6,6,5,6,7,25,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
0,1,0,26,24,16,28,14,8,10,6,10,9,8,8,5,25,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
0,1,0,25,60,20,0,20,0,0,8,7,8,8,,,25,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
0,0,0,32,25,15,20,25,10,5,5,7,7,7,7,,25,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
0,0,0,25,27,15,28,10,10,10,7,6,8,7,5,4,25,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
0,1,0,25,25,20,30,15,5,5,8,8,8,9,6,6,25,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
0,0,0,27,20,20,20,15,5,20,5,7,6,6,7,4,25,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
0,1,0,23,25,15,20,20,10,10,8,8,8,8,8,7,25,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
0,1,0,27,50,10,10,10,10,10,10,9,9,9,9,6,25,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2
